id,favorite
"58771","2"
"58775","1"
"58793","3"
"58838",""
"58899","2"
"58937",""
"58947","1"
"58950","1"
"59042","2"
"59076","2"
"59101","1"
"59126","5"
"59188","15"
"59217","1"
"59220",""
"59233",""
"59307","1"
"59320","1"
"59323","1"
"59383","1"
"59407","2"
"59411","19"
"59434","1"
"59452","1"
"59458","1"
"59469","1"
"59470","9"
"59499","1"
"59500",""
"59517",""
"59551","0"
"59574",""
"60617",""
"60630","32"
"60638",""
"60639","1"
"60657","5"
"60662","2"
"60730","1"
"60763","1"
"60794",""
"60815",""
"60826","1"
"60857","1"
"60867",""
"60877",""
"60892","1"
"60919","1"
"60959","1"
"61043","2"
"61049",""
"61053","1"
"61061","1"
"61094","1"
"61110","2"
"61123","3"
"61173","2"
"61177","1"
"61190","2"
"61198","9"
"61210","1"
"61279","2"
"61325","2"
"61386",""
"61395","1"
"61409","1"
"61446","1"
"61479",""
"61535","1"
"61556","4"
"61580","4"
"61601","2"
"61613","3"
"61647",""
"61649","2"
"61666","2"
"61839","1"
"61890",""
"61897",""
"61900","1"
"61966","2"
"61967",""
"61984","1"
"62046","1"
"62047",""
"62056",""
"62080","4"
"62147","2"
"62183",""
"62190","1"
"62212","3"
"62260","1"
"62268",""
"62276",""
"62351","2"
"62376","1"
"62386","1"
"62409","1"
"62413",""
"62414",""
"62420","1"
"62441",""
"62464","0"
"62483","1"
"62500","1"
"62517",""
"62521","2"
"62589",""
"62590","2"
"62600","1"
"62613",""
"62644","1"
"62686","1"
"62708","0"
"62731","2"
"62769","11"
"62802","2"
"62835","19"
"62930",""
"62940","2"
"63003",""
"63036","1"
"63046","1"
"63097","42"
"63130","1"
"63139","1"
"63177",""
"63179","1"
"63181","3"
"63191","1"
"63215","3"
"63218","2"
"63219","3"
"63315","2"
"63396","1"
"63416",""
"63431",""
"63432","2"
"63493","1"
"63500","1"
"63561",""
"63593","2"
"63617","1"
"63634","1"
"63727","1"
"63734","1"
"63800",""
"63821","18"
"63867","4"
"63881","3"
"63905","3"
"63907","1"
"63920","1"
"63942","2"
"63944","1"
"63946",""
"63952","1"
"64029",""
"64040","1"
"64052","22"
"64054",""
"64055","2"
"64080",""
"64094","1"
"64111","4"
"64125","1"
"64146",""
"64161","2"
"64182","2"
"64186","4"
"64188","4"
"64191",""
"64211","2"
"64215",""
"64282","1"
"64286","3"
"64334",""
"64339",""
"64341",""
"64410","0"
"64422","1"
"64437","1"
"64443","9"
"64458","1"
"64494","1"
"64529","1"
"64562","1"
"64624","1"
"64638",""
"64660","2"
"64690",""
"64722","1"
"64740",""
"64754","1"
"64773",""
"64884","16"
"64915","4"
"64920","0"
"64931","2"
"64937",""
"64968","1"
"64979","4"
"64983","1"
"64989","2"
"65021","1"
"65083",""
"65097","1"
"65104","1"
"65122","2"
"65136","1"
"65142","8"
"65153","6"
"65184","10"
"65186",""
"65299","12"
"65319",""
"65396","1"
"65403","1"
"65459",""
"65461","3"
"65463","1"
"65494","1"
"65516","5"
"65522","2"
"65526","3"
"65537","3"
"65544",""
"65545",""
"65586","1"
"65591",""
"65625","2"
"65639","1"
"65731","1"
"65761","1"
"65769","4"
"65793",""
"65803",""
"65815","2"
"65824",""
"65836","1"
"65869","1"
"65871","2"
"65872","1"
"65885",""
"65901","1"
"65912",""
"65917","3"
"65918","2"
"65930","2"
"65975",""
"66000","1"
"66003","1"
"66016",""
"66019",""
"66026",""
"66051","1"
"66071","9"
"66076",""
"66098",""
"66142",""
"66159",""
"66166","1"
"66217","2"
"66225",""
"66251",""
"66252","3"
"66272","5"
"66283","1"
"66310","4"
"66318",""
"66361",""
"66376","1"
"66436","2"
"66446","1"
"66466","1"
"66472","1"
"66475","10"
"66508","3"
"66510","2"
"66523","5"
"66533","1"
"66559","1"
"66592","1"
"66632",""
"66639",""
"66653","2"
"66675",""
"66688","1"
"66798","1"
"66825","1"
"66883",""
"66908","1"
"66946","1"
"66949","5"
"66963",""
"67011","1"
"67075","1"
"67092","2"
"67093","1"
"67145",""
"67168","1"
"67184",""
"67205","3"
"67346",""
"67349","1"
"67452",""
"67474",""
"67514","1"
"67539","1"
"67596","4"
"67608","2"
"67630","6"
"67646","1"
"67695",""
"67700",""
"67707",""
"67710",""
"67712","9"
"67727","2"
"67730",""
"67735","3"
"67767","1"
"67790","1"
"67834",""
"67835","2"
"67892","2"
"67907",""
"67939",""
"67942","1"
"67968","1"
"68059",""
"68063",""
"68122","100"
"68123","9"
"68139","17"
"68142","2"
"68158","3"
"68168","27"
"68171","2"
"68190","1"
"68214","7"
"68216",""
"68221","1"
"68227","2"
"68234","4"
"68239","1"
"68240","1"
"68243",""
"68245",""
"68248",""
"68261","1"
"68266",""
"68272",""
"68296","2"
"68304","2"
"68317","1"
"68325","2"
"68327","4"
"68345",""
"68347",""
"68353","1"
"68405","2"
"68408","1"
"68437","1"
"68442","3"
"68459","1"
"68478","1"
"68500","1"
"68506","1"
"68539",""
"68566",""
"68580","1"
"68600","1"
"68624","1"
"68631","1"
"68670","1"
"68671","1"
"68699","1"
"68740","1"
"68748","2"
"68780","2"
"68783","1"
"68785",""
"68794","1"
"68807","2"
"68818","1"
"68827","4"
"68847","2"
"68877",""
"68890","1"
"68892","1"
"68918","4"
"68956","1"
"68972","1"
"68975","39"
"69002","1"
"69025","1"
"69037","1"
"69074",""
"69092","1"
"69107","2"
"69239","1"
"69273",""
"69288",""
"69289",""
"69290","7"
"69333","1"
"69340",""
"69356","1"
"69362","1"
"69392","2"
"69398",""
"69432","3"
"69453",""
"69459","1"
"70463","1"
"70467","1"
"70477","1"
"70550","1"
"70571","2"
"70579","12"
"70601","4"
"70605",""
"70632","2"
"70684","1"
"70695","2"
"70756",""
"70776","2"
"70818","1"
"70848","1"
"70863","3"
"70894",""
"70900",""
"70914","1"
"70933","1"
"70940","5"
"70963",""
"70982","4"
"71003","3"
"71023","2"
"71031","1"
"71046","1"
"71134","2"
"71169",""
"71181","2"
"71250","2"
"71252","3"
"71334","1"
"71356","1"
"71389","1"
"71402","2"
"71410",""
"71427","3"
"71449","2"
"71503","1"
"71573","1"
"71619",""
"71665","1"
"71684","1"
"71689","1"
"71696","2"
"71728","2"
"71748","2"
"71761","7"
"71816","1"
"71843","4"
"71867",""
"71891","2"
"71925","1"
"71957","3"
"71979","2"
"71986","1"
"72039","1"
"72041","2"
"72043","1"
"72050","1"
"72117","2"
"72125","1"
"72146","1"
"72163","2"
"72182","1"
"72217",""
"72237",""
"72304","1"
"72317","2"
"72319",""
"72327",""
"72338","1"
"72339","1"
"72365",""
"72385","1"
"72401","1"
"72402","1"
"72407","1"
"72457",""
"72486",""
"72501","2"
"72510","5"
"72535","4"
"72551","2"
"72557","1"
"72582",""
"72589","3"
"72606","1"
"72647","1"
"72650","1"
"72653","9"
"72656","2"
"72698","1"
"72755","1"
"72765","1"
"72766",""
"72783","1"
"72792","2"
"72855",""
"72875",""
"72914","3"
"72935","3"
"72999",""
"73031",""
"73059","1"
"73090","2"
"73136","1"
"73145",""
"73147","7"
"73158",""
"73185","3"
"73204",""
"73214",""
"73217",""
"73223","6"
"73276","1"
"73331","3"
"73338",""
"73344","1"
"73369","56"
"73406",""
"73417","1"
"73433","1"
"73445","1"
"73451","4"
"73469","4"
"73476","11"
"73479",""
"73492","1"
"73536","5"
"73584","7"
"73652","1"
"73678",""
"73689","8"
"73701","1"
"73717",""
"73718","3"
"73744",""
"73750",""
"73756","1"
"73759","1"
"73792",""
"73834","3"
"73861","2"
"73878","2"
"73911","1"
"73926","1"
"73929",""
"73941","3"
"73956","2"
"73970","1"
"73980",""
"73998",""
"74058","2"
"74060",""
"74106",""
"74153","2"
"74159","1"
"74169","2"
"74201","1"
"74209","1"
"74216","3"
"74254","5"
"74259","2"
"74296",""
"74341","2"
"74346","8"
"74353","2"
"74360","4"
"74382",""
"74429","1"
"74480",""
"74484","1"
"74487",""
"74520","1"
"74547","8"
"74586","3"
"74595",""
"74613","1"
"74656","9"
"74674",""
"74695","10"
"74725","1"
"75735",""
"75790","1"
"75798","1"
"75814","2"
"75848",""
"75867",""
"75924",""
"75938",""
"75942","2"
"75956",""
"75958","3"
"75996","5"
"75997","1"
"76014",""
"76060",""
"76065","1"
"76070","0"
"76101","1"
"76114",""
"76167","2"
"76184","2"
"76373","3"
"76413","1"
"76486","0"
"76492","1"
"76535","1"
"76544","1"
"76577","2"
"76588","7"
"76610","1"
"76670","1"
"76680","4"
"76693","1"
"76715",""
"76779","1"
"76804","1"
"76816","4"
"76842",""
"76845","4"
"76873","1"
"76895",""
"76903","1"
"76914","2"
"76951","1"
"76999","1"
"77020",""
"77031",""
"77039","7"
"77112","4"
"77122","1"
"77127","10"
"77147","1"
"77156",""
"77166","1"
"77177",""
"77193","1"
"77204",""
"77230","1"
"77241","6"
"77320","1"
"77336","1"
"77366","2"
"77371",""
"77420","3"
"77428",""
"77439","1"
"77445","1"
"77488","2"
"77495",""
"77507",""
"77515","2"
"77522","2"
"77532","4"
"77549","2"
"77554","2"
"77591",""
"77600","1"
"78634","1"
"78733",""
"78744","1"
"78817","2"
"78860",""
"78888","2"
"78907","3"
"78940","2"
"78960",""
"78998","1"
"79054","3"
"79072","1"
"79088","1"
"79098","1"
"79107","2"
"79118","2"
"79161","2"
"79172","1"
"79230","2"
"79253",""
"79274","1"
"79317","2"
"79378","1"
"79423","0"
"79427",""
"79438","2"
"79456","5"
"79479","3"
"79492","1"
"79506",""
"79550","2"
"79566",""
"79573","1"
"79583","10"
"79591",""
"79611",""
"79665","1"
"79671","1"
"79684",""
"79702","1"
"79744","2"
"79760",""
"79852","2"
"79875",""
"79897","2"
"79904","3"
"79921","2"
"79925","1"
"79943","2"
"79976","2"
"79997","3"
"80003",""
"80005","1"
"80010","3"
"80029","1"
"80084","1"
"80089","3"
"80098","3"
"80157","1"
"80170","8"
"80197",""
"80210","24"
"80217","5"
"80222","2"
"80233","2"
"80235",""
"80251",""
"80254","1"
"80267","4"
"80280","3"
"80304",""
"80351","1"
"80360","9"
"80393",""
"80441",""
"80454","1"
"80484","1"
"80540",""
"80608","1"
"80624",""
"80627",""
"80655","2"
"80685","1"
"80699",""
"80715","1"
"80729",""
"80748",""
"80786",""
"80791",""
"80797",""
"80803","1"
"80814","1"
"80905",""
"80929",""
"80989",""
"80998","1"
"81004","3"
"81026","2"
"81032","1"
"81101",""
"81106","2"
"81152","1"
"81186","1"
"81202",""
"81215","4"
"81218",""
"81235","2"
"81250","2"
"81285","1"
"81305","2"
"81316","4"
"81427","1"
"81435",""
"81478","3"
"81501","1"
"81507","1"
"81525","1"
"81578","2"
"81614",""
"81658","2"
"81726",""
"81758",""
"81824","9"
"81826","1"
"81832","1"
"81845",""
"81867","3"
"81929",""
"81956","1"
"81962","3"
"81980",""
"82029","1"
"82071","2"
"82080","1"
"82083","0"
"82129","4"
"82173",""
"82189",""
"82212","0"
"82235","2"
"82249","0"
"82262","2"
"82264","2"
"82280",""
"82285","7"
"82330",""
"82346","2"
"82359","6"
"82413","1"
"82437","2"
"82562","3"
"82568","1"
"82575",""
"82596","5"
"82630","1"
"82652","2"
"82677",""
"82700","2"
"82722","2"
"82771",""
"82787",""
"82869","1"
"82879","2"
"82917",""
"82932",""
"82941","1"
"82976",""
"82997",""
"83000","1"
"83001","3"
"83029",""
"83054",""
"83068","2"
"83089","2"
"83097","1"
"83099",""
"83138","2"
"83142","1"
"83147","3"
"83150","1"
"83166",""
"83171","1"
"83185","1"
"83214","1"
"83222","5"
"83231","3"
"83239","1"
"83263","3"
"83327",""
"83331","1"
"83356","2"
"83361","3"
"83365","2"
"83385",""
"83402","4"
"83403","1"
"83407","1"
"83436","1"
"83440","3"
"83469","1"
"83478",""
"83503","1"
"83518","4"
"83531","1"
"83549","1"
"83624","2"
"83631","3"
"83667","1"
"83748","1"
"83764","2"
"83772",""
"83776",""
"83783","2"
"83800","2"
"83805","1"
"83815",""
"83843","7"
"83862","2"
"83898",""
"83935","1"
"83937","2"
"83948",""
"83961","1"
"83980",""
"84058",""
"84060",""
"84082","1"
"84093",""
"84096","1"
"84128",""
"84162","4"
"84172",""
"84205",""
"84209","1"
"84214","2"
"84240",""
"84276",""
"84349","2"
"84377","10"
"84384",""
"84403","1"
"84410","1"
"84422","2"
"84443","1"
"84461",""
"84465","8"
"84468",""
"84507","1"
"84509","1"
"84518",""
"84525","1"
"84529",""
"84540","1"
"84623","3"
"84673",""
"84681","5"
"84704",""
"84733","3"
"84747",""
"84779","2"
"84781","2"
"84810","3"
"84824","3"
"84827","2"
"84839","2"
"84851",""
"84921","2"
"84923","2"
"84924",""
"84934","1"
"84993","2"
"85066","1"
"85149","6"
"85158",""
"85162","1"
"85167","5"
"85214",""
"85223","1"
"85228","2"
"85251",""
"85275","2"
"85295","2"
"85298",""
"85319",""
"85406","1"
"85410",""
"85446","2"
"85478",""
"85546",""
"85551",""
"85689",""
"85694",""
"85698","2"
"85718","1"
"85746",""
"85764","2"
"85767","1"
"85770","2"
"85773","3"
"85801","3"
"85812","1"
"85813","9"
"85816",""
"85818","2"
"85845","1"
"85857","1"
"85862",""
"85877","1"
"85886",""
"85919",""
"85946",""
"85998","1"
"86010","1"
"86012",""
"86024","1"
"86042","1"
"86060",""
"86073","0"
"86210",""
"86317",""
"86359","1"
"86370","2"
"86440",""
"86446","1"
"86465","2"
"86495","6"
"86536",""
"86537","2"
"86559","1"
"86561","3"
"86609","2"
"86655","1"
"86659","1"
"86692","4"
"86704","6"
"86757",""
"86759","2"
"86760",""
"86773","5"
"86778","1"
"86779",""
"86788",""
"86791",""
"86821",""
"86834","1"
"86838","1"
"86893",""
"86900","1"
"86908","14"
"86916",""
"86921",""
"86940",""
"86971","4"
"87045",""
"87067","1"
"87073",""
"87110","1"
"87114","2"
"87124",""
"87194",""
"87207","0"
"87225",""
"87278","3"
"87298","1"
"87340",""
"87343","1"
"87384","1"
"87387","1"
"87403","2"
"87421","1"
"87447","2"
"87460",""
"87499","3"
"87525",""
"87571",""
"87579",""
"88596",""
"88629","2"
"88665",""
"88706",""
"88750",""
"88774",""
"88805","2"
"88900",""
"88904",""
"88910",""
"88925",""
"88935",""
"88939",""
"88948",""
"88954","3"
"88971","1"
"88973",""
"88998",""
"89004","5"
"89011",""
"89048",""
"89057",""
"89062",""
"89074",""
"89105","2"
"89111","1"
"89125",""
"89139","1"
"89183","1"
"89266",""
"89289",""
"89334",""
"89339",""
"89341",""
"89361",""
"89369","1"
"89431",""
"89487","2"
"89491",""
"89500",""
"89502",""
"89505",""
"89546","2"
"89576",""
"89582",""
"89589",""
"89599",""
"89605","8"
"89607",""
"89619",""
"89642","4"
"89669",""
"89670",""
"89684",""
"89689","32"
"89756",""
"89834","1"
"89859","2"
"89869",""
"89897","1"
"89903","1"
"89905",""
"89920","8"
"89924","1"
"89927",""
"89929",""
"89962",""
"89976","1"
"90001","1"
"90009","5"
"90012","1"
"90023","4"
"90049","4"
"90105",""
"90115",""
"90118",""
"90119","1"
"90191","12"
"90226",""
"90297","1"
"90314",""
"90341",""
"90377","1"
"90402",""
"90434",""
"90486",""
"90503",""
"90520",""
"90558",""
"90565",""
"90607",""
"90725",""
"90732","2"
"90738",""
"90749","1"
"90787",""
"90799","3"
"90809","1"
"90821","1"
"90822","2"
"90828",""
"90842","15"
"90932",""
"90962",""
"90964","2"
"90994","4"
"91001","1"
"91028",""
"91041",""
"91055","1"
"91109","2"
"91148","1"
"91164","1"
"91165","4"
"91170","5"
"91195",""
"91199",""
"91264","1"
"91266","7"
"91334",""
"91347","10"
"91427",""
"91466","1"
"91486",""
"91526",""
"91548","1"
"91560",""
"91573",""
"91641","4"
"91652","1"
"91692","2"
"91722",""
"91737",""
"91755","1"
"91762","0"
"91783",""
"91843","5"
"91875",""
"91979","3"
"91990","9"
"92008","8"
"92051",""
"92058",""
"92085",""
"92130",""
"92136","1"
"92137","1"
"92139",""
"92164","1"
"92309","1"
"92356",""
"92396","2"
"92405",""
"92430",""
"92441","2"
"92442",""
"92494",""
"92526","3"
"92538","2"
"92543","4"
"92555",""
"92602",""
"92622",""
"92647",""
"92655",""
"92717","2"
"92775","1"
"92780",""
"92788",""
"92790",""
"92806",""
"92809",""
"92852","1"
"92903",""
"93016","1"
"93021",""
"93053","2"
"93098",""
"93137",""
"93171","1"
"93191","1"
"93220",""
"93242",""
"93245","3"
"93255","1"
"93296",""
"93342","2"
"93389",""
"93438","2"
"93445",""
"93446",""
"93453",""
"93463",""
"93466","1"
"93499","8"
"93511","1"
"93524",""
"93535","4"
"93550",""
"93565",""
"93631",""
"93670","1"
"93695","1"
"93765",""
"93780","1"
"93789",""
"93820","7"
"93851",""
"93852","1"
"93854",""
"93869","1"
"93876",""
"93893","1"
"93933","3"
"93939",""
"93993",""
"94143",""
"94154",""
"94208",""
"94292","1"
"94305","2"
"94306","2"
"94331","5"
"94346",""
"94349",""
"94356","14"
"94419","4"
"94449",""
"94493",""
"94501",""
"94521",""
"94584",""
"94592",""
"94606",""
"94638",""
"94680","0"
"94682",""
"94707","3"
"94729","2"
"94730",""
"94756","1"
"94763","1"
"94810","1"
"94815","1"
"94820",""
"94870",""
"94885",""
"94886","6"
"94895","3"
"94906",""
"95001",""
"95017","1"
"95052","6"
"95069","2"
"95078",""
"95161","2"
"95165","10"
"95186","1"
"95217",""
"95256","1"
"95262",""
"95286",""
"95304","29"
"95308",""
"95311",""
"95362",""
"95369",""
"95440",""
"95558",""
"95576",""
"95588",""
"95597","2"
"95650","3"
"95659","4"
"95669","1"
"95670",""
"95703","8"
"95706",""
"95729",""
"95771","13"
"95776","1"
"95849","2"
"95891",""
"95909","1"
"95929",""
"95946",""
"95967","0"
"95984",""
"96004","41"
"96075","6"
"96088","1"
"96089",""
"96109","2"
"96114","4"
"96134","8"
"96178","2"
"96204","1"
"96214",""
"96227",""
"96228",""
"96244","1"
"96246","2"
"96248",""
"96258","1"
"96285",""
"96299",""
"96316",""
"96366",""
"96401","1"
"96405","1"
"96417",""
"96418",""
"96437","3"
"96447","1"
"96467",""
"96472",""
"96489","3"
"96504",""
"96508","8"
"96520","2"
"96568","3"
"96636","3"
"96668","0"
"96698","2"
"96736","6"
"96737",""
"96743","1"
"96745",""
"96752","1"
"96761","8"
"96867",""
"96914","0"
"96933",""
"96942","1"
"96985","10"
"96997",""
"96999","2"
"97079","1"
"97167",""
"97175","1"
"97232",""
"97241","2"
"97244","2"
"97256",""
"97277","1"
"97292",""
"97293","1"
"97313","1"
"97319",""
"97324","3"
"97469","1"
"97524",""
"97556",""
"97698","5"
"97704",""
"97739",""
"97751","3"
"97768",""
"97772","1"
"97790","1"
"97798","1"
"97825","23"
"97855",""
"97856","18"
"97873","2"
"97878","1"
"97879","1"
"97902",""
"97908",""
"97952",""
"98017","6"
"98025","1"
"98087",""
"98088","2"
"98102",""
"98105",""
"98130","1"
"98153","0"
"98156",""
"98161","3"
"98165","1"
"98197","1"
"98201","1"
"98207",""
"98213",""
"98270","1"
"98316","1"
"98339","2"
"98372",""
"98385",""
"98400","1"
"98405",""
"98412",""
"98422",""
"98442","1"
"98458","7"
"98488","2"
"98492",""
"99503","2"
"99523",""
"99570","1"
"99628","1"
"99646",""
"99676","1"
"99701","3"
"99767",""
"99791",""
"99926",""
"99944","1"
"100019","1"
"100069","1"
"100113",""
"100129","14"
"100131",""
"100151","1"
"100156",""
"100211",""
"100218",""
"100272",""
"100284","2"
"100308",""
"100311","7"
"100321","4"
"100384",""
"100388","4"
"100398","2"
"100454",""
"100492","4"
"100519",""
"100528","1"
"100536",""
"100545","1"
"100548",""
"100557","1"
"100620",""
"100662","1"
"100665","2"
"100700","1"
"100724",""
"100734",""
"100761",""
"100769","4"
"100820",""
"100893","1"
"100898","3"
"100903","2"
"100921",""
"100984",""
"101000",""
"101018",""
"101055",""
"101070",""
"101089",""
"101104",""
"101119",""
"101124","1"
"101141","1"
"101180",""
"101263",""
"101267",""
"101363",""
"101404",""
"101423","2"
"101434",""
"101441",""
"101479",""
"101485",""
"101489","1"
"101601",""
"101686",""
"101715","2"
"101737",""
"101739","1"
"101770",""
"101801",""
"101860",""
"101864",""
"101872","1"
"101899",""
"101925",""
"101938","2"
"101942","3"
"102008",""
"102013","4"
"102073","1"
"102085","1"
"102105","1"
"102122",""
"102125",""
"102182",""
"102193","1"
"102261","2"
"102297","1"
"102352","1"
"102378",""
"102393","0"
"102412",""
"102424",""
"102430",""
"102454",""
"102461","1"
"102464",""
"102465",""
"102473","1"
"102519",""
"102524",""
"102545",""
"102554","10"
"102642","17"
"102676","6"
"102727",""
"102734",""
"102758",""
"102765",""
"102776","1"
"102797","0"
"102800","2"
"102816","2"
"102822",""
"102833","1"
"102860",""
"102871","1"
"102885","1"
"102913",""
"102922","1"
"102928","1"
"103012",""
"103018","0"
"103042","7"
"103140","0"
"103179","3"
"103184",""
"103185",""
"103206","1"
"103207",""
"103222",""
"103226","1"
"103314",""
"103323","3"
"103346",""
"103377",""
"103384",""
"103407","1"
"103427","1"
"103539",""
"103652",""
"103672",""
"103712","5"
"103750",""
"103779",""
"103791",""
"103798",""
"103804",""
"103879",""
"103883","3"
"103894",""
"103895",""
"103936","1"
"103937",""
"103957","1"
"104001",""
"104009",""
"104030","2"
"104090","3"
"104109",""
"104145",""
"104147","1"
"104160","1"
"104167","1"
"104202",""
"104206",""
"104228","1"
"104271",""
"104276",""
"104277","1"
"104310","3"
"104330","3"
"104362","1"
"104365",""
"104440",""
"104495","6"
"104508","1"
"104543","0"
"104549","1"
"104571",""
"104630",""
"104667","1"
"104679",""
"104689",""
"104705","1"
"104737","1"
"104738","2"
"104780","2"
"104813","1"
"104899",""
"105004",""
"105006",""
"105019",""
"105073",""
"105095","1"
"105104","1"
"105116",""
"105184","1"
"105195",""
"105198","2"
"105201","1"
"105204",""
"105205","3"
"105215",""
"105230","1"
"105262","0"
"105263","1"
"105268","2"
"105276","1"
"105289","0"
"105416",""
"105432","1"
"105475","1"
"105494","2"
"105495",""
"105500",""
"105547",""
"105617",""
"105675","2"
"105700",""
"105723",""
"105753",""
"105756",""
"105773",""
"105777",""
"105817","2"
"105901","1"
"105911",""
"105922",""
"105924",""
"105956","1"
"106036","2"
"106040","0"
"106087",""
"106105",""
"106112",""
"106171","1"
"106234",""
"106238",""
"106269",""
"106288","1"
"106293",""
"106298","2"
"106305","2"
"106316","5"
"106337",""
"106434","1"
"106463",""
"106473","1"
"106490",""
"106494",""
"106526","20"
"106538","2"
"106562","1"
"106603",""
"106628","4"
"106661",""
"106686",""
"106689","9"
"106702",""
"106708",""
"106722",""
"106727",""
"106728","1"
"106729","1"
"106737","6"
"106768",""
"106780",""
"106831","2"
"106840","0"
"106843","6"
"106853",""
"106907","1"
"106931",""
"106940","2"
"106972",""
"106974",""
"106995",""
"107022","2"
"107036","2"
"107074",""
"107079",""
"107087","3"
"107157",""
"107178","2"
"107238","1"
"107248","2"
"107316",""
"107361","0"
"107373","1"
"107374",""
"107425",""
"107438",""
"107482","1"
"107498","3"
"107505",""
"107527",""
"107570","1"
"107709",""
"107731",""
"107738",""
"107741",""
"107810",""
"107828","2"
"107844","2"
"107865",""
"107906","2"
"107913",""
"107967",""
"107968","1"
"107975",""
"107986",""
"108012",""
"108022",""
"108077","0"
"108078","1"
"108102","1"
"108121",""
"108129","1"
"108177",""
"108188",""
"108230",""
"108269","1"
"108284","1"
"108314",""
"108399","1"
"108428","8"
"108437",""
"108472","11"
"108532","1"
"108552",""
"108559","7"
"108602","2"
"108615",""
"108625","1"
"108653","4"
"108693",""
"108696","2"
"108739",""
"108752",""
"108776",""
"108779",""
"108835","22"
"108844","2"
"108867",""
"108883",""
"108909",""
"108943",""
"108946",""
"108969",""
"108971","0"
"108973","2"
"109057",""
"109075","1"
"109139","2"
"109163","1"
"109197","1"
"109228",""
"109293","8"
"109328","1"
"109346","2"
"109358","1"
"109374","1"
"109384",""
"109413",""
"109415",""
"109435","4"
"109442","2"
"109580",""
"109588",""
"109608","1"
"109628","1"
"109639",""
"109669",""
"109678","2"
"109688","0"
"109694","1"
"109763","1"
"109775","0"
"109786",""
"109814","1"
"109828","1"
"109855",""
"109874",""
"109875","1"
"109877",""
"109902","1"
"109907","2"
"109929","1"
"109931",""
"109942","1"
"109954","1"
"109961","2"
"109980",""
"110018",""
"110051",""
"110057",""
"110120","1"
"110126",""
"110151",""
"110162",""
"110171","1"
"110181",""
"110183","1"
"110219",""
"110221","1"
"110240",""
"110291",""
"110300","1"
"110307","1"
"110308",""
"110310","1"
"110316","1"
"110334",""
"110351",""
"110355","4"
"110442",""
"110452","2"
"110480",""
"110525","2"
"110570","2"
"110620",""
"110634","1"
"110639","4"
"110725",""
"110784",""
"110816","1"
"110859",""
"110862",""
"110900","1"
"110903",""
"110914","1"
"110931",""
"110936",""
"110954",""
"111013",""
"111044","1"
"111059","1"
"111110",""
"111113",""
"111116",""
"111121",""
"111145","3"
"111172","0"
"111176","4"
"111179",""
"111206",""
"111222","1"
"111249","1"
"111250",""
"111336","1"
"111340",""
"111370",""
"111393","1"
"111410",""
"111415",""
"111431","1"
"111458",""
"111473","2"
"111482","2"
"111594",""
"111686","3"
"111688","2"
"111691","1"
"111752","1"
"111776","4"
"111787",""
"111789",""
"111805",""
"111824","1"
"111825",""
"111840","5"
"111859","2"
"111883",""
"111955","2"
"111964",""
"111976",""
"112065",""
"112069",""
"112149",""
"112159",""
"112184","2"
"112185",""
"112204",""
"112210",""
"112221",""
"112229",""
"112302",""
"112327",""
"112342",""
"112357",""
"112376","1"
"112406",""
"112407",""
"112409",""
"112497",""
"112528","22"
"112536","1"
"112549","1"
"112572",""
"112579","1"
"112654","1"
"112662",""
"112878",""
"112888",""
"112892",""
"112910",""
"112915","1"
"112950",""
"112997",""
"113068",""
"113084","1"
"113098",""
"113111","2"
"113122",""
"113166",""
"113167","1"
"113173","2"
"113226",""
"113278","1"
"113313","1"
"113318","1"
"113347",""
"113352","4"
"113395",""
"113402","1"
"113451","1"
"113472","2"
"113481",""
"113492","1"
"113508",""
"113524","1"
"113543","1"
"113568",""
"114633","17"
"114685","1"
"114686",""
"114820","1"
"114840",""
"114841","1"
"114856",""
"114882",""
"114892",""
"114996","7"
"115009","1"
"115052",""
"115125","1"
"115142",""
"115156",""
"115204","1"
"115255","1"
"115276","1"
"115280","0"
"115284","0"
"115285",""
"115309","0"
"115320","1"
"115342",""
"115353",""
"115370",""
"115395",""
"115427",""
"115447","6"
"115467",""
"115540",""
"115604",""
"115677",""
"115683",""
"115697",""
"115703","2"
"115706","3"
"115747",""
"115766","12"
"115769","1"
"115790","3"
"115794","13"
"115832","10"
"115844","1"
"115847",""
"115855","1"
"115949",""
"115967","2"
"115969","4"
"115995",""
"116027","9"
"116031","3"
"116091",""
"116110",""
"116113","9"
"116137",""
"116139","43"
"116171",""
"116192","3"
"116202",""
"116211",""
"116235",""
"116283",""
"116285","2"
"116301","8"
"116331",""
"116332","1"
"116367","1"
"116371","1"
"116447","1"
"116561",""
"116562","2"
"116600","1"
"116610",""
"116629","19"
"116631",""
"116654","2"
"116699","5"
"116753",""
"116774",""
"116792","3"
"116816","1"
"116837","1"
"116898","3"
"116929","2"
"116958",""
"116982","1"
"116995",""
"116998","5"
"117018","1"
"117057",""
"117073",""
"117101","1"
"117137","0"
"117195","2"
"117250","1"
"117260",""
"117268",""
"117269",""
"117291","1"
"117293",""
"117325",""
"117338",""
"117384",""
"117394",""
"117395",""
"117467",""
"117530","1"
"117623",""
"117662","1"
"117667","1"
"117686","2"
"117722",""
"117807",""
"117814",""
"117830",""
"117875","3"
"117904",""
"117930",""
"117931",""
"117938",""
"117955",""
"117958","1"
"117960",""
"117987",""
"117994",""
"117996","0"
"118007","1"
"118035",""
"118044","0"
"118050",""
"118101","1"
"118131",""
