id,score
"11005676","3"
"11006378","3"
"11008469","80"
"11009296","0"
"11011316","0"
"11020846","3"
"11021669","1"
"11024850","0"
"11030700","1"
"11032026","1"
"11034683","4"
"11034872","0"
"11041079","1"
"11044085","3"
"11050021","1"
"11050198","1"
"11052595","1"
"11054375","1"
"11058441","1"
"11060212","1"
"11060467","2"
"11062523","-3"
"11065080","0"
"11065687","0"
"11067809","0"
"11069068","2"
"11069615","6"
"11070138","4"
"11070480","1"
"11070484","0"
"11071929","0"
"11072413","0"
"11074584","1"
"11076653","3"
"11076845","0"
"11076992","0"
"11077685","5"
"11078371","0"
"11084795","2"
"11084909","0"
"11086415","8"
"11087102","2"
"11087325","0"
"11087700","1"
"11087711","2"
"11090290","7"
"11091894","1"
"11092089","4"
"11096072","4"
"11097626","0"
"11097887","8"
"11098718","1"
"11100226","0"
"11101053","-1"
"11101147","1"
"11101746","0"
"11102297","3"
"11103049","1"
"11107438","-2"
"11107456","4"
"11108195","1"
"11109215","1"
"11109437","4"
"11111160","5"
"11119373","2"
"11122230","1"
"11122265","0"
"11122730","0"
"11123950","0"
"11124716","0"
"11128171","7"
"11129181","0"
"11129366","0"
"11129956","0"
"11134024","0"
"11135137","0"
"11136128","3"
"11137130","0"
"11137545","2"
"11140512","2"
"11142926","1"
"11143297","0"
"11143941","0"
"11145156","4"
"11147252","4"
"11149930","7"
"11150672","-1"
"11151362","0"
"11151690","0"
"11152717","3"
"11155889","6"
"11160637","3"
"11161306","4"
"11163197","1"
"11164759","1"
"11164897","1"
"11165075","1"
"11165338","1"
"11165430","1"
"11167263","5"
"11168373","1"
"11168714","3"
"11173604","3"
"11175298","0"
"11182651","3"
"11192673","5"
"11192689","9"
"11195970","1"
"11196940","8"
"11197731","1"
"11202276","0"
"11204748","2"
"11205301","0"
"11205826","0"
"11206202","0"
"11206485","1"
"11208793","2"
"11210470","3"
"11211239","0"
"11212558","0"
"11213481","1"
"11216823","0"
"11217476","1"
"11220439","0"
"11220780","0"
"11222661","6"
"11224018","2"
"11224608","1"
"11225416","2"
"11228242","2"
"11231940","-1"
"11234274","2"
"11235546","0"
"11235889","1"
"11238567","1"
"11240481","-1"
"11244151","0"
"11244783","3"
"11245886","5"
"11248433","3"
"11249066","1"
"11256831","1"
"11257110","2"
"11257285","1"
"11257620","0"
"11257672","1"
"11266772","1"
"11269306","22"
"11269439","5"
"11270768","2"
"11271596","25"
"11273634","1"
"11275883","-1"
"11275920","1"
"11275934","5"
"11276026","1"
"11276259","89"
"11278810","-1"
"11278889","5"
"11279609","1"
"11280441","1"
"11284002","-2"
"11285001","1"
"11285746","2"
"11286692","2"
"11288295","0"
"11288929","1"
"11289008","0"
"11290248","0"
"11292147","5"
"11292165","3"
"11295210","0"
"11295622","4"
"11297292","2"
"11298549","0"
"11299056","4"
"11299813","0"
"11301955","0"
"11303122","1"
"11308701","1"
"11309979","0"
"11311951","15"
"11312185","2"
"11313804","9"
"11315092","1"
"11315361","1"
"11316577","1"
"11324998","0"
"11327216","1"
"11330491","1"
"11331486","1"
"11332473","1"
"11334352","0"
"11335917","2"
"11336973","0"
"11337630","7"
"11341558","0"
"11346232","0"
"11346652","12"
"11352857","2"
"11357681","0"
"11361524","2"
"11363159","3"
"11365901","0"
"11366839","0"
"11366852","2"
"11366930","0"
"11367384","0"
"11368655","4"
"11370197","1"
"11370235","0"
"11371397","0"
"11374382","33"
"11376175","0"
"11376700","3"
"11378645","0"
"11382548","1"
"11383520","0"
"11383891","6"
"11386887","3"
"11397960","0"
"11398824","3"
"11403967","2"
"11404328","0"
"11406700","0"
"11410718","14"
"11411376","5"
"11414694","1"
"11416246","0"
"11416781","-2"
"11417103","3"
"11417800","0"
"11418211","2"
"11421444","0"
"11423682","147"
"11427349","6"
"11427585","0"
"11433054","1"
"11439467","8"
"11440548","2"
"11441584","2"
"11442956","0"
"11443624","0"
"11446331","2"
"11446491","3"
"11447549","2"
"11448534","4"
"11451061","6"
"11451303","0"
"11455842","0"
"11457935","0"
"11457992","1"
"11461063","1"
"11461694","1"
"11462346","0"
"11464297","3"
"11466739","1"
"11466916","5"
"11467736","1"
"11469255","1"
"11476340","0"
"11477371","1"
"11478813","3"
"11481926","24"
"11483638","5"
"11486894","1"
"11488102","2"
"11490400","4"
"11490844","7"
"11491303","0"
"11492941","1"
"11493066","0"
"11494008","2"
"11498916","4"
"11508699","0"
"11513840","0"
"11515423","0"
"11515801","0"
"11517271","2"
"11518222","1"
"11518245","13"
"11519264","1"
"11519897","0"
"11521005","2"
"11522134","-1"
"11525164","7"
"11525601","1"
"11528178","0"
"11529920","0"
"11530070","-2"
"11532563","0"
"11533847","0"
"11535608","1"
"11537818","1"
"11538441","0"
"11538597","0"
"11540302","4"
"11542198","0"
"11542543","0"
"11542972","-1"
"11543053","0"
"11543266","14"
"11545138","1"
"11547541","1"
"11548038","1"
"11551198","0"
"11554504","1"
"11557408","4"
"11557755","0"
"11559053","0"
"11560470","1"
"11561908","1"
"11564583","0"
"11567778","0"
"11570849","3"
"11573084","0"
"11578684","2"
"11580993","3"
"11586982","-3"
"11588785","0"
"11589701","1"
"11591757","4"
"11593404","3"
"11594336","2"
"11596419","6"
"11596948","0"
"11598180","-1"
"11599008","0"
"11600986","2"
"11603202","1"
"11604065","3"
"11605623","2"
"11605929","1"
"11606001","2"
"11611438","0"
"11613889","3"
"11615398","3"
"11615623","4"
"11615958","10"
"11622462","3"
"11622496","3"
"11623624","0"
"11623808","2"
"11626217","1"
"11626724","-4"
"11627370","10"
"11627476","-1"
"11628139","0"
"11628182","0"
"11628365","1"
"11628659","2"
"11631965","0"
"11632697","0"
"11637440","4"
"11638003","-1"
"11640390","10"
"11641526","0"
"11643302","0"
"11643913","2"
"11644949","10"
"11652067","0"
"11653724","0"
"11653775","0"
"11654341","1"
"11657004","0"
"11657016","0"
"11659287","2"
"11660762","2"
"11664946","1"
"11673137","0"
"11674323","0"
"11674612","1"
"11675577","0"
"11675883","1"
"11675887","1"
"11676056","2"
"11677291","0"
"11677586","1"
"11678905","1"
"11680908","2"
"11686126","1"
"11687016","1"
"11688289","0"
"11689020","0"
"11689328","0"
"11689438","0"
"11689850","0"
"11690647","3"
"11694443","1"
"11694650","0"
"11696671","1"
"11697541","7"
"11701164","1"
"11702186","6"
"11702796","-1"
"11702936","3"
"11703605","1"
"11704270","0"
"11704925","1"
"11707773","0"
"11712743","0"
"11712871","0"
"11715548","0"
"11715680","0"
"11716505","4"
"11722137","4"
"11725991","9"
"11726746","7"
"11729092","5"
"11729141","0"
"11737516","8"
"11737873","9"
"11738174","0"
"11739086","0"
"11739528","1"
"11743546","0"
"11744162","3"
"11748343","-1"
"11748848","1"
"11751614","0"
"11755161","0"
"11755250","4"
"11760901","3"
"11762893","3"
"11767648","1"
"11768633","3"
"11770190","0"
"11771873","-1"
"11772643","0"
"11773961","0"
"11774367","0"
"11774536","0"
"11779114","1"
"11779269","2"
"11780038","0"
"11782418","2"
"11783892","1"
"11785003","0"
"11785142","1"
"11786030","3"
"11787096","0"
"11787558","12"
"11787656","0"
"11791423","1"
"11792411","0"
"11793084","2"
"11797175","1"
"11797309","1"
"11800702","0"
"11804201","2"
"11805694","21"
"11805986","2"
"11806910","-1"
"11806916","0"
"11806984","1"
"11808147","0"
"11813274","1"
"11813766","1"
"11816483","-1"
"11816919","8"
"11817576","6"
"11820401","1"
"11821031","0"
"11826039","0"
"11833061","51"
"11834278","0"
"11835875","0"
"11836946","0"
"11838457","0"
"11839523","2"
"11840206","4"
"11843199","0"
"11843568","1"
"11845500","40"
"11847475","1"
"11848020","0"
"11849516","1"
"11850028","1"
"11851016","4"
"11852747","2"
"11852844","2"
"11853257","0"
"11853337","1"
"11855324","14"
"11855546","0"
"11857976","-1"
"11861684","-3"
"11862855","0"
"11865232","0"
"11868713","3"
"11868872","0"
"11869036","6"
"11871865","7"
"11874726","0"
"11875679","0"
"11876929","1"
"11878559","2"
"11878922","1"
"11879701","1"
"11880373","0"
"11881156","1"
"11883550","0"
"11888781","1"
"11890680","0"
"11890958","3"
"11893622","1"
"11893829","0"
"11897378","0"
"11897546","3"
"11898451","3"
"11898847","0"
"11899174","6"
"11900399","0"
"11900735","0"
"11903249","0"
"11905876","0"
"11906372","5"
"11908560","0"
"11910158","2"
"11911662","3"
"11912515","0"
"11915209","1"
"11915319","5"
"11916053","0"
"11920019","1"
"11923198","5"
"11924354","-5"
"11926506","1"
"11927424","19"
"11927597","0"
"11928555","3"
"11934042","1"
"11937808","2"
"11939226","10"
"11940770","3"
"11941639","0"
"11942055","0"
"11942756","2"
"11943590","1"
"11944795","2"
"11946607","0"
"11950877","0"
"11953165","1"
"11953799","1"
"11955634","3"
"11957280","0"
"11958414","2"
"11959030","0"
"11960940","1"
"11965054","3"
"11968371","2"
"11969062","19"
"11970252","1"
"11970507","2"
"11972568","1"
"11973452","3"
"11975144","3"
"11975857","0"
"11979547","0"
"11979799","1"
"11981805","6"
"11981904","3"
"11982708","0"
"11983902","1"
"11984421","0"
"11985832","2"
"11986232","3"
"11986404","0"
"11987718","2"
"11988092","1"
"11990748","1"
"11993082","0"
"11994391","0"
"11996788","3"
"11998599","0"
"12001025","0"
"12002450","24"
"12007144","1"
"12007205","9"
"12007952","0"
"12008796","2"
"12013360","6"
"12014084","1"
"12016215","0"
"12018609","-2"
"12018806","0"
"12022070","-3"
"12023522","2"
"12025458","-1"
"12026814","0"
"12027027","0"
"12027764","0"
"12028227","0"
"12032724","0"
"12035314","0"
"12036271","1"
"12040914","1"
"12042517","1"
"12044342","1"
"12045634","2"
"12051679","0"
"12053160","0"
"12054407","0"
"12054449","27"
"12058199","3"
"12060224","0"
"12062146","18"
"12063761","0"
"12064617","0"
"12064647","6"
"12065174","3"
"12075526","0"
"12081011","0"
"12081457","0"
"12082608","2"
"12083087","0"
"12084693","1"
"12085864","0"
"12087790","2"
"12094037","-2"
"12094209","0"
"12094361","0"
"12096499","1"
"12097328","0"
"12100350","2"
"12105216","0"
"12109056","1"
"12110382","-1"
"12115771","2"
"12116002","0"
"12117691","0"
"12117967","0"
"12118170","1"
"12118183","-2"
"12124065","6"
"12126590","1"
"12127496","3"
"12132621","2"
"12135836","0"
"12135976","2"
"12136325","2"
"12141566","3"
"12143257","4"
"12144746","8"
"12146128","2"
"12148711","1"
"12149391","0"
"12149416","-1"
"12150342","3"
"12154865","1"
"12157300","42"
"12159585","0"
"12160835","8"
"12162223","3"
"12162549","11"
"12163530","1"
"12164339","0"
"12168051","1"
"12168201","1"
"12169633","1"
"12169742","2"
"12171230","4"
"12174040","8"
"12175109","2"
"12178171","1"
"12179051","0"
"12179553","0"
"12185585","4"
"12187842","1"
"12187860","0"
"12188763","2"
"12190251","1"
"12190461","0"
"12194284","2"
"12196899","0"
"12200303","0"
"12200714","8"
"12205841","0"
"12206438","0"
"12207440","0"
"12208253","6"
"12211158","1"
"12213327","1"
"12215026","7"
"12215839","0"
"12216659","0"
"12217879","2"
"12219103","1"
"12219434","1"
"12223019","-6"
"12233406","64"
"12233850","0"
"12235262","1"
"12242318","0"
"12244436","9"
"12249260","0"
"12249392","5"
"12252506","2"
"12253686","1"
"12254803","0"
"12256103","0"
"12257386","6"
"12260073","3"
"12264125","12"
"12264520","1"
"12265421","55"
"12265977","0"
"12270886","6"
"12271218","15"
"12272784","1"
"12274955","4"
"12277151","0"
"12277511","0"
"12283838","0"
"12284313","4"
"12286344","4"
"12288335","1"
"12288868","0"
"12291756","3"
"12291991","3"
"12294528","-3"
"12301411","5"
"12302739","-1"
"12303370","0"
"12303590","3"
"12304589","2"
"12306209","1"
"12306272","0"
"12310133","1"
"12312961","7"
"12315581","0"
"12316139","1"
"12316784","0"
"12317333","5"
"12318564","0"
"12323809","6"
"12325373","0"
"12326145","0"
"12327023","0"
"12327241","1"
"12331195","3"
"12331595","1"
"12332107","1"
"12333182","0"
"12336034","0"
"12340229","0"
"12340262","0"
"12341453","0"
"12341796","0"
"12342133","5"
"12343278","1"
"12344053","-4"
"12344482","4"
"12349098","2"
"12353889","1"
"12354177","1"
"12356616","3"
"12361377","1"
"12362262","1"
"12362322","3"
"12363515","0"
"12366783","0"
"12367230","0"
"12368717","0"
"12368868","1"
"12370919","4"
"12372522","0"
"12373861","0"
"12375802","-2"
"12377835","1"
"12378220","15"
"12379538","1"
"12380935","-3"
"12382053","9"
"12383809","0"
"12384963","3"
"12385251","0"
"12387965","0"
"12392954","1"
"12397072","3"
"12398723","0"
"12399950","3"
"12400041","1"
"12400506","3"
"12404577","1"
"12406590","3"
"12408454","0"
"12410992","5"
"12412149","3"
"12415682","3"
"12421765","0"
"12425158","0"
"12427029","5"
"12427156","0"
"12427673","1"
"12427793","0"
"12428026","10"
"12430208","21"
"12434179","0"
"12435729","0"
"12438279","3"
"12438957","0"
"12443405","1"
"12444723","7"
"12448479","1"
"12449851","0"
"12450051","1"
"12450547","1"
"12451151","0"
"12452541","5"
"12453456","0"
"12457475","5"
"12459729","4"
"12461254","1"
"12463264","0"
"12463629","1"
"12474531","1"
"12475053","0"
"12476075","-2"
"12477863","1"
"12478238","1"
"12479301","3"
"12480439","4"
"12486974","1"
"12490011","1"
"12492554","3"
"12493016","2"
"12494172","0"
"12495944","0"
"12497464","0"
"12498767","2"
"12499002","2"
"12504326","1"
"12505847","3"
"12507293","0"
"12507773","0"
"12509503","1"
"12511539","1"
"12514617","7"
"12515168","-1"
"12518095","0"
"12520187","0"
"12522730","0"
"12523565","2"
"12524267","6"
"12526808","3"
"12527650","1"
"12528049","344"
"12529574","7"
"12532918","1"
"12534697","0"
"12538348","-1"
"12540051","4"
"12540426","6"
"12540946","1"
"12540984","2"
"12541357","0"
"12541633","2"
"12546377","1"
"12549585","1"
"12550123","1"
"12550304","-2"
"12550887","3"
"12553052","1"
"12553606","1"
"12554194","6"
"12554980","-2"
"12558037","4"
"12558471","10"
"12558788","5"
"12558866","0"
"12560065","2"
"12560762","1"
"12562572","0"
"12564617","0"
"12564962","0"
"12568762","1"
"12569113","3"
"12570497","-3"
"12574548","1"
"12575825","-1"
"12594435","2"
"12596920","1"
"12599167","0"
"12599558","0"
"12602234","3"
"12604724","0"
"12604849","0"
"12606074","1"
"12606193","3"
"12607876","2"
"12611944","2"
"12615491","13"
"12615526","0"
"12615955","7"
"12618432","8"
"12619575","0"
"12623373","0"
"12624696","0"
"12625919","2"
"12626064","12"
"12628347","0"
"12631141","0"
"12636380","3"
"12636586","11"
"12639431","0"
"12640765","0"
"12642414","1"
"12646563","1"
"12646702","0"
"12649744","-1"
"12659553","11"
"12662458","2"
"12662851","16"
"12662908","4"
"12663283","7"
"12665958","0"
"12666282","5"
"12667778","1"
"12675899","1"
"12678040","4"
"12678702","4"
"12681709","6"
"12683404","0"
"12685124","1"
"12685600","0"
"12686785","1"
"12690652","8"
"12690882","0"
"12691958","13"
"12703420","12"
"12703796","2"
"12703838","2"
"12704892","0"
"12706415","3"
"12706808","0"
"12707483","2"
"12715010","1"
"12718495","3"
"12724989","10"
"12725046","1"
"12727187","1"
"12728943","0"
"12729075","3"
"12734155","0"
"12735989","4"
"12736872","27"
"12739556","1"
"12740772","0"
"12744750","1"
"12745771","2"
"12746546","0"
"12746553","1"
"12753062","1"
"12753287","1"
"12755001","5"
"12755476","1"
"12758067","1"
"12758168","0"
"12760901","2"
"12761089","3"
"12761168","0"
"12767069","1"
"12770084","6"
"12770244","2"
"12770381","-1"
"12771613","0"
"12772551","0"
"12772773","2"
"12775391","0"
"12775644","0"
"12784811","0"
"12785839","3"
"12794301","1"
"12795196","37"
"12799539","7"
"12800573","1"
"12804435","0"
"12804450","0"
"12805366","0"
"12805428","0"
"12808305","0"
"12809178","-3"
"12809331","3"
"12810588","0"
"12813249","1"
"12815448","3"
"12819676","0"
"12823390","4"
"12826020","2"
"12832957","4"
"12833028","0"
"12833216","0"
"12834870","-3"
"12835553","1"
"12837134","7"
"12837365","0"
"12840665","2"
"12851596","1"
"12856145","0"
"12856340","2"
"12856566","0"
"12858374","1"
"12861478","1"
"12863957","6"
"12864441","11"
"12869268","0"
"12870657","0"
"12875027","1"
"12876763","4"
"12877812","1"
"12880237","2"
"12882916","-3"
"12883667","3"
"12886768","26"
"12887371","0"
"12891679","0"
"12896345","1"
"12898142","5"
"12900127","-1"
"12900554","0"
"12902021","1"
"12905305","1"
"12910211","0"
"12912619","0"
"12916603","17"
"12916939","1"
"12920577","1"
"12921186","2"
"12924712","1"
"12925649","6"
"12926524","0"
"12926814","1"
"12926997","36"
"12928894","0"
"12932636","-3"
"12932731","2"
"12935490","0"
"12936208","0"
"12936584","6"
"12938565","0"
"12941570","-2"
"12942608","0"
"12943383","5"
"12945681","8"
"12945684","0"
"12946565","-2"
"12946664","3"
"12947419","2"
"12952187","4"
"12953367","0"
"12957775","4"
"12961127","0"
"12963649","1"
"12963881","9"
"12964244","0"
"12966269","2"
"12966459","0"
"12970828","1"
"12973277","2"
"12978234","18"
"12978551","2"
"12980136","0"
"12989793","1"
"12990085","8"
"12990638","5"
"12995642","2"
"12995934","2"
"13000172","3"
"13000703","1"
"13001158","4"
"13002027","2"
"13003636","0"
"13004181","0"
"13006885","1"
"13008666","0"
"13008962","0"
"13015076","0"
"13015137","0"
"13015793","1"
"13017475","0"
"13020335","3"
"13020630","3"
"13021982","0"
"13022965","2"
"13024977","8"
"13027460","6"
"13028365","0"
"13031423","2"
"13032160","2"
"13040367","5"
"13040532","1"
"13042385","0"
"13043309","1"
"13045593","36"
"13046621","0"
"13047366","1"
"13048228","18"
"13051114","0"
"13051974","56"
"13051979","0"
"13053318","0"
"13054687","1"
"13057244","0"
"13058981","0"
"13062633","1"
"13063614","0"
"13069315","7"
"13069368","1"
"13069680","0"
"13071139","5"
"13071369","1"
"13071909","4"
"13073806","4"
"13073970","11"
"13074244","5"
"13077497","0"
"13078783","1"
"13080455","2"
"13081827","1"
"13082622","0"
"13089228","1"
"13091317","1"
"13092936","5"
"13093482","1"
"13098194","-1"
"13098517","0"
"13098529","0"
"13099301","4"
"13099369","1"
"13099802","-1"
"13101150","1"
"13101968","2"
"13102393","0"
"13103728","0"
"13103942","5"
"13105017","1"
"13108096","0"
"13108894","2"
"13111122","3"
"13113670","-2"
"13114157","0"
"13115241","1"
"13116534","1"
"13117133","4"
"13117320","1"
"13119955","0"
"13121154","0"
"13122070","4"
"13124742","3"
"13129798","0"
"13130715","0"
"13136821","-4"
"13141354","-3"
"13142054","6"
"13144216","2"
"13145112","13"
"13145785","4"
"13145883","0"
"13146841","1"
"13147427","0"
"13147555","3"
"13148090","-1"
"13150660","3"
"13151768","5"
"13152150","3"
"13157333","1"
"13160479","0"
"13162681","0"
"13167403","5"
"13169566","2"
"13171199","1"
"13180603","0"
"13180975","1"
"13182682","0"
"13183467","1"
"13186550","6"
"13187919","2"
"13189563","11"
"13194353","0"
"13194846","5"
"13195336","1"
"13199095","2"
"13204404","2"
"13208828","0"
"13209330","0"
"13210863","-1"
"13213068","1"
"13216310","0"
"13217071","2"
"13219257","4"
"13221414","3"
"13221975","8"
"13224549","1"
"13224889","0"
"13226268","2"
"13226567","1"
"13228395","0"
"13231178","1"
"13234068","0"
"13235664","3"
"13236014","2"
"13237225","1"
"13242901","0"
"13243499","1"
"13247440","5"
"13247500","2"
"13248070","-1"
"13248496","4"
"13252352","1"
"13252468","1"
"13254480","1"
"13260563","3"
"13261271","5"
"13261783","1"
"13272590","6"
"13272786","-1"
"13273606","2"
"13276474","3"
"13279578","2"
"13280622","1"
"13280732","4"
"13283279","1"
"13291336","0"
"13291418","0"
"13296374","1"
"13298818","1"
"13300202","1"
"13301841","0"
"13301934","0"
"13304482","0"
"13305578","2"
"13305889","0"
"13311972","1"
"13314123","2"
"13320350","-7"
"13321759","0"
"13322030","1"
"13323974","0"
"13326631","0"
"13326861","19"
"13329968","6"
"13330390","1"
"13334927","3"
"13336211","0"
"13340089","2"
"13341175","1"
"13343186","1"
"13344683","2"
"13345545","4"
"13346357","2"
"13348010","0"
"13349197","2"
"13350234","0"
"13352330","0"
"13352584","3"
"13352882","0"
"13352988","1"
"13353329","-3"
"13353577","2"
"13353981","0"
"13355277","2"
"13363616","2"
"13366058","2"
"13366363","4"
"13370996","0"
"13371030","0"
"13371421","1"
"13372057","11"
"13379147","1"
"13379631","3"
"13379696","1"
"13380623","0"
"13382118","0"
"13382201","5"
"13385388","21"
"13385945","1"
"13387091","16"
"13389442","0"
"13390374","3"
"13391952","0"
"13396795","0"
"13401379","3"
"13401728","1"
"13405599","-1"
"13406353","0"
"13408145","1"
"13409508","6"
"13409929","1"
"13410167","0"
"13413292","0"
"13413908","1"
"13414261","0"
"13418806","3"
"13423053","1"
"13426693","0"
"13427713","1"
"13429082","-2"
"13429127","1"
"13430690","2"
"13432155","1"
"13434874","2"
"13434977","6"
"13436467","19"
"13436885","-1"
"13436917","0"
"13442708","0"
"13442910","1"
"13443689","-1"
"13446927","1"
"13451543","30"
"13451745","1"
"13452584","7"
"13452903","3"
"13456718","0"
"13458522","22"
"13458727","0"
"13460240","3"
"13468589","0"
"13468829","8"
"13474607","0"
"13475901","1"
"13478855","2"
"13479488","-2"
"13479891","1"
"13484343","0"
"13484426","20"
"13485035","11"
"13486126","7"
"13486137","8"
"13486806","3"
"13491118","0"
"13495741","1"
"13495817","1"
"13496436","1"
"13507730","0"
"13512702","1"
"13513224","0"
"13516588","1"
"13516603","0"
"13516898","13"
"13517526","62"
"13520624","0"
"13521261","2"
"13521890","0"
"13521974","0"
"13523386","0"
"13523810","0"
"13528893","1"
"13529804","19"
"13533343","0"
"13537634","1"
"13540580","3"
"13542858","5"
"13544037","-5"
"13544512","10"
"13553249","1"
"13555125","0"
"13555365","-5"
"13556108","0"
"13556942","0"
"13557738","-1"
"13558031","0"
"13559924","1"
"13568992","3"
"13570745","19"
"13572673","6"
"13573430","4"
"13573458","4"
"13574043","9"
"13574421","10"
"13575851","3"
"13576167","0"
"13580448","0"
"13581425","2"
"13596016","2"
"13597545","0"
"13597896","0"
"13598693","0"
"13599006","1"
"13603422","-2"
"13605874","2"
"13606741","0"
"13609385","0"
"13613037","13"
"13613741","-5"
"13616771","-1"
"13617156","5"
"13617778","0"
"13618839","0"
"13619195","5"
"13620083","0"
"13620732","1"
"13620998","0"
"13621934","310"
"13622369","1"
"13626005","0"
"13634545","-7"
"13635077","1"
"13643271","2"
"13643876","2"
"13644667","0"
"13645797","0"
"13646014","0"
"13646521","0"
"13647277","1"
"13649330","5"
"13651090","3"
"13652277","1"
"13654631","2"
"13655461","2"
"13655544","1"
"13655828","1"
"13656582","2"
"13657387","3"
"13658525","0"
"13658645","3"
"13659598","2"
"13659865","0"
"13659945","2"
"13661370","0"
"13661568","3"
"13662299","2"
"13662510","0"
"13666584","-1"
"13667437","0"
"13667625","2"
"13668395","0"
"13670867","3"
"13673596","-4"
"13674284","0"
"13674761","5"
"13675616","0"
"13676222","0"
"13678640","0"
"13679451","1"
"13685881","1"
"13685919","0"
"13686106","2"
"13687568","0"
"13688196","1"
"13689061","1"
"13689914","-1"
"13691580","2"
"13696621","13"
"13697231","1"
"13697335","0"
"13697755","0"
"13698201","-1"
"13699162","0"
"13701704","5"
"13703490","0"
"13706699","0"
"13707491","0"
"13708218","0"
"13711693","2"
"13715035","0"
"13724455","2"
"13725054","22"
"13725805","0"
"13726575","4"
"13734799","1"
"13735596","0"
"13735616","4"
"13735701","0"
"13736537","1"
"13737605","1"
"13738690","1"
"13738920","1"
"13740677","1"
"13744454","1"
"13747457","0"
"13748872","4"
"13749016","1"
"13750682","3"
"13753087","-1"
"13754592","0"
"13756294","0"
"13756427","0"
"13756683","2"
"13757234","2"
"13758353","0"
"13759519","1"
"13765481","1"
"13767271","-1"
"13767288","1"
"13768157","0"
"13769947","0"
"13769948","1"
"13771176","23"
"13771526","-4"
"13772311","0"
"13773434","4"
"13773478","4"
"13773993","0"
"13773997","0"
"13774122","-1"
"13776802","0"
"13777445","3"
"13779027","8"
"13780039","1"
"13781029","2"
"13783173","-2"
"13788172","2"
"13788787","12"
"13790029","11"
"13793083","1"
"13794834","2"
"13796389","1"
"13799413","1"
"13800713","0"
"13801017","1"
"13804627","3"
"13805640","3"
"13805969","1"
"13808237","0"
"13810593","-4"
"13814394","0"
"13815122","1"
"13816980","-3"
"13818105","0"
"13821331","2"
"13823901","1"
"13825144","-2"
"13826974","3"
"13828039","4"
"13831947","1"
"13832160","0"
"13834231","1"
"13834456","3"
"13834614","-4"
"13836569","5"
"13838019","2"
"13844956","0"
"13845065","1"
"13848437","3"
"13849596","0"
"13851642","-1"
"13852391","2"
"13855683","1"
"13857863","-1"
"13858932","18"
"13859925","1"
"13862098","0"
"13866187","1"
"13866397","2"
"13867266","20"
"13868214","4"
"13869942","3"
"13883678","1"
"13885609","0"
"13887202","0"
"13892875","1"
"13893890","1"
"13896645","0"
"13898598","0"
"13900739","-5"
"13901209","4"
"13902373","1"
"13907948","2"
"13913686","1"
"13916335","0"
"13917578","11"
"13917667","1"
"13918207","1"
"13920343","1"
"13920533","3"
"13921363","0"
"13921945","2"
"13924740","1"
"13926455","1"
"13926487","1"
"13926908","2"
"13927465","1"
"13931863","6"
"13933408","4"
"13933805","1"
"13936141","1"
"13937408","0"
"13938370","2"
"13940510","-1"
"13942205","1"
"13942498","1"
"13942623","0"
"13945834","12"
"13946925","2"
"13955649","13"
"13957382","-1"
"13958402","3"
"13958554","3"
"13958705","0"
"13961382","0"
"13961459","0"
"13965833","2"
"13970300","-1"
"13971372","2"
"13971827","1"
"13976209","9"
"13976642","0"
"13978546","2"
"13978798","0"
"13982847","6"
"13984279","2"
"13984440","4"
"13986332","2"
"13991018","5"
"13991374","1"
"13995718","5"
"13998894","3"
"14001040","6"
"14004202","0"
"14005251","3"
"14007901","0"
"14009088","-1"
"14010325","0"
"14010911","-2"
"14011140","0"
"14016483","0"
"14017143","0"
"14018553","1"
"14020780","11"
"14021766","6"
"14022778","1"
"14023097","-4"
"14025613","12"
"14025642","1"
"14025679","0"
"14031115","0"
"14031429","0"
"14036399","0"
"14038970","0"
"14039475","7"
"14040458","2"
"14042396","-2"
"14044783","0"
"14046957","-1"
"14046968","0"
"14051456","21"
"14062477","3"
"14066505","-2"
"14066580","0"
"14067620","0"
"14069580","4"
"14069739","3"
"14069999","8"
"14072817","5"
"14073478","1"
"14074816","0"
"14074844","3"
"14077248","2"
"14082547","2"
"14082584","0"
"14084116","0"
"14087117","4"
"14087589","1"
"14093738","0"
"14097195","1"
"14097982","0"
"14099257","1"
"14100710","3"
"14102334","23"
"14105879","0"
"14106271","0"
"14109927","30"
"14111056","5"
"14111659","2"
"14113554","1"
"14115509","0"
"14117957","0"
"14120544","1"
"14120799","6"
"14121115","2"
"14121167","-1"
"14125008","2"
"14128182","6"
"14128483","2"
"14129297","1"
"14130764","0"
"14130956","0"
"14131108","4"
"14131688","-3"
"14134409","0"
"14140997","2"
"14141388","20"
"14141736","3"
"14141909","2"
"14142001","4"
"14143023","1"
"14144216","5"
"14144714","2"
"14146960","2"
"14148937","9"
"14153232","1"
"14158252","7"
"14160644","3"
"14161050","15"
"14162920","0"
"14166225","-1"
"14168004","0"
"14168164","1"
"14169497","0"
"14171430","0"
"14174184","58"
"14174867","1"
"14176638","1"
"14179147","4"
"14181833","0"
"14182927","3"
"14185548","1"
"14185876","1"
"14187112","1"
"14187326","0"
"14188839","1"
"14190767","1"
"14191428","0"
"14192863","1"
"14194540","3"
"14195032","0"
"14199690","3"
"14200320","2"
"14202401","1"
"14203233","0"
"14205262","3"
"14209767","1"
"14209793","0"
"14211659","1"
"14212182","5"
"14212485","-1"
"14215302","1"
"14215440","1"
"14215738","1"
"14217164","2"
"14217883","3"
"14219238","4"
"14228662","2"
"14229893","0"
