Id,ParentId,OwnerUserId
"151532","151529","127916"
"140305","139879","128075"
"140314","138819","128075"
"140461","140418","128215"
"155346","152284","128224"
"140512","140490","128269"
"140585","140490","128341"
"141005","141000","128341"
"141141","141133","128341"
"141159","141157","128341"
"141256","121800","128341"
"140809","140808","128384"
"141118","141113","128483"
"140697","51195","128489"
"140756","79378","128549"
"140779","52666","128571"
"141120","141113","128610"
"141160","141153","128675"
"152329","86609","128750"
"141065","33811","128755"
"155900","155891","128755"
"155901","155893","128755"
"162596","162594","128755"
"162699","162698","128755"
"165921","165918","128755"
"141219","126392","128786"
"162607","157970","128795"
"141777","141324","128796"
"143324","143304","128880"
"141193","141157","128971"
"141197","141157","128978"
"141248","141157","129034"
"141608","141157","129040"
"141372","141365","129143"
"141439","141336","129254"
"141485","42462","129335"
"141520","65153","129353"
"141735","141733","129555"
"153949","84540","129577"
"141779","138011","129624"
"141914","141903","129745"
"142160","142127","129984"
"142219","142218","129984"
"164859","164857","130010"
"164943","164941","130010"
"164961","142457","130010"
"166476","166472","130010"
"142192","142178","130020"
"142520","142517","130081"
"142422","142373","130269"
"142429","120648","130281"
"142489","87387","130346"
"159846","159761","130364"
"172644","155125","130538"
"143687","143685","130725"
"143829","143828","130725"
"144144","144142","130725"
"144993","144984","130725"
"145641","145640","130725"
"147190","147183","130725"
"150881","150880","130725"
"142915","142879","130798"
"143334","142666","130813"
"154997","154937","130813"
"155460","155444","130813"
"154271","154235","131290"
"162717","162705","131290"
"152931","152928","131305"
"150177","148165","131447"
"144458","57734","131515"
"144470","32012","131515"
"145067","145040","131515"
"143678","143672","131562"
"143544","141203","131569"
"144614","144597","131667"
"146311","146304","131667"
"143750","143736","131787"
"145060","145040","132098"
"144060","144058","132128"
"144137","144102","132222"
"144759","110181","132420"
"158616","158609","132469"
"159574","159566","132469"
"159671","159670","132469"
"161511","161504","132469"
"144386","144311","132484"
"148251","146816","132521"
"167181","167180","132576"
"149546","149532","132604"
"151666","151657","132604"
"144542","143828","132630"
"161788","15599","132707"
