id,view_count
"2748216","2005"
"2748996","1638"
"2749108","109"
"2755192","658"
"2758730","798"
"2760502","18346"
"2760517","934"
"2763233","4629"
"2765396","297"
"2767777","1066"
"2768674","622"
"2769197","443"
"2769648","4129"
"2773836","5591"
"2774074","848"
"2774935","50018"
"2776608","492"
"2777038","696"
"2778157","272"
"2778313","1667"
"2778323","175"
"2782960","861"
"2787600","1106"
"2788770","1037"
"2790632","2677"
"2790826","1472"
"2792977","4100"
"2793206","2201"
"2794571","1483"
"2796164","543"
"2797087","2625"
"2799243","679"
"2799699","363"
"2808794","2333"
"2809637","306"
"2811780","1058"
"2813472","1308"
"2814199","160"
"2814900","2737"
"2815397","70"
"2815943","535"
"2817539","2618"
"2820223","16852"
"2820957","141"
"2823379","2520"
"2824558","912"
"2825251","3287"
"2830641","1794"
"2830861","1744"
"2830953","682"
"2835291","1280"
"2836070","948"
"2837593","512"
"2843030","323"
"2843618","479"
"2843799","6219"
"2845247","202"
"2845719","143"
"2850098","15090"
"2851483","5417"
"2852414","3751"
"2855802","2161"
"2857223","8808"
"2858633","1385"
"2859127","10951"
"2862335","4536"
"2862866","742"
"2863948","2923"
"2865957","2545"
"2866520","15406"
"2866950","3121"
"2869493","949"
"2869880","106"
"2871041","4800"
"2874889","369"
"2876150","1947"
"2876895","12641"
"2877203","231"
"2879440","1038"
"2881222","2875"
"2882814","689"
"2884825","144"
"2885751","59"
"2887736","1629"
"2887975","227"
"2890542","250"
"2890655","1232"
"2895433","3091"
"2896373","739"
"2896484","613"
"2897128","1752"
"2897587","5339"
"2898249","2179"
"2903494","2823"
"2905158","178"
"2906600","575"
"2908284","996"
"2909030","617"
"2911123","1243"
"2911948","108"
"2912750","988"
"2914525","13090"
"2914766","783"
"2917395","1253"
"2917772","144"
"2918314","800"
"2922691","1580"
"2923591","3154"
"2923763","1453"
"2930160","2344"
"2930841","728"
"2931089","680"
"2932114","499"
"2932287","539"
"2933067","635"
"2941072","432"
"2943751","2240"
"2944065","3133"
"2946749","3194"
"2947122","5086"
"2947275","795"
"2947725","3994"
"2948648","8638"
"2949236","2229"
"2951938","2785"
"2952539","440"
"2961124","188"
"2962263","13249"
"2964581","790"
"2965171","1410"
"2967818","4665"
"2968546","95"
"2972638","4473"
"2975523","1322"
"2980573","7435"
"2980917","5909"
"2981121","6499"
"2986098","391"
"2989279","4625"
"2990484","2524"
"2992704","2049"
"2992855","1224"
"2993027","8398"
"2993292","8206"
"2996030","1070"
"2999046","547"
"3002049","141"
"3017674","134"
"3019239","7699"
"3022087","2422"
"3022185","27727"
"3022907","941"
"3026858","882"
"3033007","9415"
"3035743","257"
"3036284","8405"
"3039273","355"
"3040191","156"
"3041680","9587"
"3049915","277"
"3050088","289"
"3053567","961"
"3053855","1892"
"3054025","691"
"3054862","2055"
"3058757","154"
"3059483","5044"
"3061241","2368"
"3061471","1892"
"3067909","919"
"3075885","2196"
"3076277","875"
"3080134","265"
"3081502","401"
"3085760","2733"
"3088680","2390"
"3088857","159"
"3089370","516"
"3089380","171"
"3090070","218"
"3090375","1293"
"3092022","151"
"3093215","2094"
"3093354","612"
"3093450","197"
"3099546","130"
"3100508","65"
"3103808","88"
"3104005","335"
"3104704","432"
"3107781","229"
"3110353","850"
"3112699","2842"
"3112874","265"
"3113296","12864"
"3113714","243"
"3114372","1550"
"3114997","976"
"3115054","579"
"3115590","238"
"3116205","2351"
"3118661","2657"
"3118741","3785"
"3118876","2163"
"3119519","74"
"3121198","159"
"3122617","3756"
"3126072","173832"
"3134394","2830"
"3135828","935"
"3135946","2411"
"3136586","309"
"3137381","634"
"3137808","346"
"3141077","1000"
"3144361","939"
"3144751","1269"
"3147014","7824"
"3150375","4810"
"3153155","7269"
"3157501","425"
"3157663","774"
"3158280","1224"
"3159483","564"
"3160933","1104"
"3166201","4100"
"3169225","268"
"3169896","1250"
"3170377","1649"
"3173162","663"
"3173739","1559"
"3176442","3581"
"3176590","1766"
"3180385","634"
"3191040","531"
"3191686","4036"
"3195826","258"
"3196797","209"
"3196970","572"
"3197321","20238"
"3200360","2496"
"3201063","189"
"3202520","21766"
"3203477","226"
"3204186","2633"
"3204551","896"
"3204577","1074"
"3209422","1081"
"3210880","570"
"3213433","1539"
"3214327","235"
"3215109","604"
"3217082","530"
"3220546","497"
"3220734","603"
"3222341","4236"
"3229536","373"
"3237685","570"
"3241494","692"
"3243194","1692"
"3244048","194"
"3244640","571"
"3246101","825"
"3247317","4305"
"3248473","1506"
"3249158","674"
"3254512","2993"
"3257404","3877"
"3259025","127"
"3259291","8644"
"3266777","2896"
"3268139","940"
"3269617","6608"
"3270703","4812"
"3271712","1420"
"3276294","4450"
"3276583","880"
"3276906","451"
"3277581","282"
"3279950","336"
"3280992","339"
"3281994","1090"
"3282560","1317"
"3284037","278"
"3287821","207"
"3289860","31290"
"3290140","1968"
"3290851","1993"
"3291414","4237"
"3292058","550"
"3296452","1160"
"3298941","1064"
"3300399","6380"
"3303493","2150"
"3303961","4445"
"3304363","5199"
"3307654","611"
"3311081","181"
"3317205","1152"
"3317731","2238"
"3319007","1516"
"3324798","11834"
"3325912","721"
"3326102","779"
"3326726","923"
"3332272","486"
"3334656","1695"
"3335341","807"
"3340353","1744"
"3340972","1348"
"3342495","135"
"3344242","1010"
"3344786","105"
"3348238","717"
"3350576","588"
"3352968","730"
"3354810","1276"
"3356705","3236"
"3360987","492"
"3364906","144"
"3365729","775"
"3369771","886"
"3371057","779"
"3372460","2552"
"3372463","439"
"3373844","89"
"3373854","8382"
"3374131","455"
"3375498","63"
"3376877","1818"
"3379123","1049"
"3382433","263"
"3383573","9196"
"3384388","6749"
"3384537","2426"
"3385176","181"
"3386197","1084"
"3387469","936"
"3390280","4886"
"3393339","518"
"3396264","8763"
"3401200","5580"
"3401674","3988"
"3402324","227"
"3403488","2293"
"3406286","3837"
"3407601","1063"
"3407778","1360"
"3411432","2581"
"3413219","1648"
"3416010","642"
"3416096","1530"
"3417294","409"
"3417579","7411"
"3419717","1311"
"3420652","4797"
"3424752","4845"
"3428750","20780"
"3440114","536"
"3441193","37957"
"3441927","508"
"3445910","1728"
"3445988","1873"
"3446201","1122"
"3447691","89"
"3447990","86"
"3450441","1870"
"3454942","341"
"3460559","1548"
"3460995","2524"
"3464698","578"
"3470210","574"
"3470415","520"
"3473453","126"
"3473841","2943"
"3476257","675"
"3482854","6646"
"3483377","222"
"3484022","517"
"3485929","564"
"3486471","698"
"3487532","1322"
"3489859","2035"
"3490220","1401"
"3491442","2389"
"3493217","2269"
"3495612","340"
"3499348","275"
"3500925","1769"
"3501010","494"
"3501441","559"
"3503023","453"
"3507841","496"
"3508432","907"
"3509159","457"
"3509676","438"
"3512165","121"
"3515205","267"
"3517773","2885"
"3520024","291"
"3520639","1835"
"3529298","6270"
"3529669","2549"
"3529695","8072"
"3531122","317"
"3535800","3179"
"3536465","23063"
"3540652","3123"
"3541457","487"
"3542379","392"
"3542579","1825"
"3542905","176"
"3544484","2699"
"3545281","734"
"3547593","14236"
"3550763","614"
"3551599","2617"
"3557339","5007"
"3557928","140"
"3558028","131"
"3558842","767"
"3559452","325"
"3559938","4528"
"3560800","619"
"3561742","2408"
"3564582","8444"
"3565378","987"
"3565600","1816"
"3566016","1421"
"3566491","544"
"3570208","119"
"3570229","667"
"3575160","47387"
"3575773","213"
"3576673","299"
"3584135","364"
"3588465","314"
"3589668","570"
"3590391","10528"
"3590550","1285"
"3595037","1612"
"3598129","108"
"3599442","1076"
"3603573","139"
"3605994","1511"
"3607682","719"
"3614059","2919"
"3617015","385"
"3617442","3084"
"3617542","3879"
"3618788","851"
"3621083","953"
"3621358","1654"
"3623157","399"
"3623470","1390"
"3623972","1017"
"3624230","5699"
"3624336","647"
"3627036","1787"
"3629131","394"
"3642566","745"
"3644899","254"
"3645131","51895"
"3645844","913"
"3648417","375"
"3649017","1422"
"3649189","359"
"3652028","8541"
"3653474","1093"
"3655970","327"
"3656993","552"
"3661671","656"
"3665078","1466"
"3666221","270"
"3673189","71"
"3673596","79"
"3676501","1386"
"3679736","266"
"3681122","495"
"3684239","5392"
"3684246","221"
"3687244","262"
"3687897","286"
"3689871","467"
"3700459","180024"
"3704145","5424"
"3705611","3429"
"3707137","1731"
"3707854","3125"
"3714394","22703"
"3718424","11428"
"3719494","204"
"3719792","422"
"3720054","880"
"3720872","558"
"3722257","1477"
"3724612","436"
"3726841","286"
"3727534","3550"
"3728713","850"
"3729726","3949"
"3731005","317"
"3732693","279"
"3732775","560"
"3733927","154"
"3734363","146"
"3735092","609"
"3747200","121"
"3750385","1735"
"3751987","3570"
"3752736","317"
"3756110","2268"
"3756462","13728"
"3756899","4194"
"3757901","580"
"3760792","686"
"3762755","220"
"3763304","2692"
"3766122","1888"
"3766506","380"
"3768463","17760"
"3769339","872"
"3771425","298"
"3771696","20051"
"3773944","178"
"3774698","482"
"3775453","638"
"3776387","749"
"3779912","710"
"3785258","45907"
"3786681","362"
"3792669","2136"
"3793135","527"
"3795916","433"
"3799546","257"
"3801787","493"
"3807061","675"
"3807606","17579"
"3808206","198"
"3811370","655"
"3814198","2657"
"3814969","430"
"3814992","252"
"3815232","6431"
"3818689","459"
"3819481","296"
"3824924","1838"
"3826360","426"
"3833416","923"
"3833460","2159"
"3836552","1558"
"3837154","1017"
"3837294","3307"
"3839262","6882"
"3844630","5127"
"3846239","65"
"3846756","3886"
"3846980","592"
"3849397","202"
"3853127","242"
"3857281","330"
"3857519","2108"
"3858236","1743"
"3859876","1116"
"3860655","2561"
"3860946","146"
"3862473","3128"
"3864013","1108"
"3873196","512"
"3877573","3547"
"3883006","16734"
"3885793","574"
"3889833","7320"
"3890091","21547"
"3894481","966"
"3897770","230"
"3900154","324"
"3903495","322"
"3904577","4442"
"3905027","294"
"3909399","3211"
"3912906","311"
"3916266","160"
"3916514","1174"
"3917610","391"
"3918932","633"
"3919199","726"
"3920948","1019"
"3921192","450"
"3922767","239"
"3928060","244"
"3930426","186"
"3931690","240"
"3932605","573"
"3934099","1005"
"3934360","1123"
"3936497","303"
"3937922","2116"
"3940273","3169"
"3944286","393"
"3945958","643"
"3950846","2519"
"3955619","673"
"3958196","993"
"3963814","484"
"3964666","1916"
"3968310","1411"
"3971218","17347"
"3973325","6108"
"3974502","359"
"3975481","834"
"3985915","2785"
"3992029","3056"
"3996243","2702"
"3999919","2788"
"4002599","716"
"4004225","182"
"4007846","4313"
"4008522","675"
"4009887","9597"
"4010724","8047"
"4016587","835"
"4017089","315"
"4017304","2361"
"4018174","11275"
"4018501","1283"
"4019121","5080"
"4027518","473"
"4029040","320"
"4029603","3475"
"4031617","4597"
"4033872","3936"
"4035668","557"
"4038545","166"
"4039338","218"
"4042971","989"
"4044073","172"
"4044650","538"
"4045784","391"
"4046302","697"
"4046977","1219"
"4047344","1613"
"4054804","224"
"4057611","618"
"4058639","1190"
"4059217","2228"
"4061044","1083"
"4062512","7304"
"4064003","1842"
"4065061","175"
"4066783","186"
"4067723","371"
"4073445","307"
"4080026","776"
"4080742","421"
"4082384","946"
"4082557","387"
"4083112","389"
"4083712","6100"
"4087906","987"
"4091039","5941"
"4092256","216"
"4092751","1144"
"4093139","1047"
"4101326","6311"
"4104057","357"
"4104292","2529"
"4105610","431"
"4106052","5204"
"4108286","15644"
"4109173","2000"
"4113776","3321"
"4114152","1531"
"4115349","1935"
"4118801","987"
"4121166","582"
"4121795","553"
"4122893","640"
"4124328","1096"
"4125233","1317"
"4126599","4700"
"4128617","274"
"4134105","58"
"4134116","8369"
"4134145","744"
"4136413","366"
"4139921","910"
"4140599","705"
"4141900","515"
"4142647","1541"
"4143967","296"
"4146171","5313"
"4147642","335"
"4149669","5213"
"4150880","132"
"4156517","1645"
"4157806","449"
"4160289","3959"
"4161125","565"
"4161401","1085"
"4163353","3077"
