id,view_count
"1774202","2840"
"1774876","2414"
"1778778","819"
"1779779","262"
"1779823","1381"
"1781307","1856"
"1782861","380"
"1783137","21548"
"1784578","1009"
"1787892","14846"
"1788075","573"
"1792304","2088"
"1793026","2090"
"1795099","432"
"1795690","1663"
"1798633","39523"
"1799670","1978"
"1799896","1203"
"1802500","5243"
"1805838","82533"
"1807046","2998"
"1807345","180"
"1807627","650"
"1807974","1089"
"1808956","371"
"1812891","252069"
"1818726","2838"
"1823536","446"
"1826902","17137"
"1828447","2680"
"1829046","3251"
"1830050","4483"
"1837750","3013"
"1840343","1034"
"1842391","1360"
"1843640","49674"
"1843747","978"
"1845305","427"
"1845737","2181"
"1848532","2608"
"1850297","2535"
"1851293","2274"
"1854806","1584"
"1855661","1805"
"1860752","2032"
"1865958","1798"
"1871485","196"
"1872595","2758"
"1877900","2406"
"1880929","23341"
"1882258","135"
"1885587","1450"
"1885840","127"
"1888503","2162"
"1889609","934"
"1889643","256"
"1891392","6496"
"1891448","120"
"1892619","3781"
"1893296","3225"
"1896553","1163"
"1899091","9107"
"1901322","10697"
"1903181","5861"
"1903326","419"
"1903623","1400"
"1906027","76"
"1906927","6749"
"1908909","1030"
"1910503","4611"
"1911382","22306"
"1912047","4506"
"1912177","580"
"1913742","905"
"1916993","1496"
"1917391","9059"
"1918113","859"
"1920657","3187"
"1932493","9529"
"1935642","2138"
"1936146","1584"
"1943278","4727"
"1945377","20464"
"1945613","2070"
"1945741","1508"
"1947021","9789"
"1949237","379"
"1951099","5038"
"1951275","20634"
"1951391","2782"
"1954969","435"
"1955343","378"
"1955347","3207"
"1958216","4434"
"1960179","1581"
"1960414","225"
"1963519","504"
"1964201","447"
"1965193","616"
"1967622","2319"
"1971758","2650"
"1973897","176"
"1975613","1769"
"1981723","2721"
"1983565","182"
"1984426","2132"
"1984703","186"
"1985812","2036"
"1986708","442"
"1990585","826"
"1990911","58"
"1991764","460"
"1995051","1389"
"1996122","236963"
"1996344","11091"
"1996548","4776"
"1996608","571"
"1997869","4285"
"2005243","213"
"2006394","1515"
"2006737","2097"
"2008173","6947"
"2009910","2280"
"2010436","315"
"2011914","1748"
"2013496","1202"
"2018151","7530"
"2021051","888"
"2022289","21357"
"2023395","7200"
"2023854","14888"
"2029307","16059"
"2029595","522"
"2031527","8387"
"2033028","387"
"2035075","9216"
"2036182","22973"
"2045188","1962"
"2045314","12938"
"2045445","151"
"2046270","10677"
"2046735","2868"
"2046786","1350"
"2047992","1272"
"2051632","45366"
"2056445","37928"
"2058370","1784"
"2060750","1002"
"2060923","7850"
"2062908","122"
"2067417","533"
"2068595","1870"
"2074149","5156"
"2075165","2170"
"2075636","4809"
"2076653","182"
"2077016","7556"
"2077320","2100"
"2078776","633"
"2079009","224"
"2080976","853"
"2081281","11627"
"2081940","141"
"2087182","12763"
"2088080","2550"
"2088216","1279"
"2088795","2476"
"2090080","2555"
"2090401","701"
"2090910","34373"
"2092143","184"
"2092590","203"
"2093489","264"
"2093537","1017"
"2096120","1922"
"2097475","28314"
"2100208","264"
"2102209","201"
"2102836","4293"
"2103001","680"
"2104520","1134"
"2106517","87"
"2107076","1786"
"2107162","471"
"2109668","6002"
"2113262","1183"
"2113984","10744"
"2117447","710"
"2117456","147"
"2118011","3129"
"2118902","806"
"2121535","1556"
"2123586","4832"
"2126235","620"
"2127009","4879"
"2127028","3603"
"2128292","617"
"2130517","1898"
"2130562","6233"
"2133331","5028"
"2134128","685"
"2135066","1777"
"2135249","4832"
"2137086","3155"
"2137505","4080"
"2140244","9493"
"2143873","11433"
"2144778","1488"
"2144953","2518"
"2145177","3454"
"2146863","1456"
"2147602","1106"
"2147846","50"
"2147958","94441"
"2148716","506"
"2148799","11430"
"2150912","1282"
"2153776","18837"
"2154712","32788"
"2155180","3588"
"2155509","772"
"2155573","121"
"2157272","218"
"2157877","388"
"2158257","231"
"2158587","359"
"2159724","13200"
"2159816","4237"
"2159849","484"
"2160334","4262"
"2160731","184"
"2161246","370"
"2163922","4568"
"2164425","217"
"2165525","2595"
"2166340","1522"
"2166650","239"
"2166798","297"
"2168089","6060"
"2168314","1141"
"2168499","128"
"2168555","4439"
"2172174","3609"
"2172863","3287"
"2173663","188"
"2175636","286"
"2177826","221"
"2181819","529"
"2183890","3130"
"2185195","2093"
"2187980","5267"
"2191872","2522"
"2193936","371"
"2194848","2021"
"2197768","1014"
"2199997","936"
"2200256","3655"
"2202631","928"
"2203252","1381"
"2204033","211"
"2206586","1011"
"2206607","164"
"2206930","287"
"2209005","964"
"2209894","378"
"2210011","1780"
"2210591","8136"
"2214244","11292"
"2214799","549"
"2215287","452"
"2219453","1098"
"2220664","2219"
"2221787","1818"
"2222673","494"
"2223126","374"
"2224165","701"
"2225047","714"
"2227198","15394"
"2227762","5472"
"2229324","2030"
"2230072","397"
"2233015","3555"
"2235287","1532"
"2238937","6853"
"2242210","1657"
"2243127","147"
"2243913","136"
"2245788","1049"
"2246649","699"
"2246751","185"
"2249528","760"
"2249571","6411"
"2249778","599"
"2250263","9294"
"2255058","79"
"2257342","556"
"2258781","6076"
"2259319","158"
"2260041","1466"
"2262827","16675"
"2264288","296"
"2264304","1776"
"2266926","753"
"2268692","380"
"2270288","5816"
"2270648","345"
"2271394","3243"
"2273934","558"
"2276248","2558"
"2280345","13629"
"2281566","12469"
"2281757","1950"
"2283920","777"
"2284653","3216"
"2285537","211"
"2288074","197"
"2291817","308"
"2292846","893"
"2295296","1474"
"2298018","3831"
"2298439","1022"
"2298924","1785"
"2300765","21968"
"2300807","4779"
"2301000","77"
"2301848","3628"
"2305435","672"
"2307545","24129"
"2307866","117"
"2307946","6938"
"2309556","438"
"2311429","74857"
"2312051","14849"
"2313150","2384"
"2318291","3850"
"2318861","439"
"2318919","1266"
"2319313","3104"
"2321509","666"
"2321574","1558"
"2322261","5481"
"2322724","402"
"2324721","533"
"2325152","6041"
"2327413","171"
"2328789","791"
"2329499","12641"
"2330295","2559"
"2330379","221"
"2330563","259"
"2331028","937"
"2332768","370015"
"2333586","17315"
"2333909","9294"
"2334511","827"
"2334673","2523"
"2334863","21264"
"2335705","843"
"2336008","317"
"2336423","1228"
"2336678","35784"
"2338720","189"
"2339106","535"
"2340071","206"
"2340259","104587"
"2344964","13667"
"2345773","32481"
"2346451","94"
"2346806","606217"
"2347134","320"
"2347230","1137"
"2347338","1568"
"2347964","155"
"2349388","811"
"2351315","20782"
"2351767","3464"
"2353666","29081"
"2358047","927"
"2358244","1080"
"2359931","288"
"2362137","391"
"2367530","1944"
"2368695","863"
"2369715","4610"
"2369886","10568"
"2370163","7307"
"2370301","509"
"2371445","1612"
"2372316","1494"
"2373904","3905"
"2374687","1362"
"2374697","4399"
"2375798","296"
"2375903","23659"
"2379919","12538"
"2380054","621"
"2380533","40"
"2382358","220"
"2383989","1673"
"2384643","1216"
"2385697","7564"
"2385964","5571"
"2386354","1993"
"2389097","408"
"2390256","398"
"2390774","5631"
"2392100","64501"
"2392119","2556"
"2392135","252"
"2392157","445"
"2394595","10017"
"2395000","360"
"2395671","211"
"2396155","832"
"2397952","17193"
"2398302","550"
"2399886","703"
"2400256","1119"
"2400469","243"
"2401706","8867"
"2402845","2737"
"2402970","5666"
"2405098","692"
"2407558","13454"
"2407616","1602"
"2409719","1793"
"2411516","1020"
"2412276","433"
"2412532","373"
"2412667","1735"
"2413276","846"
"2413858","772"
"2414905","1100"
"2415008","1449"
"2415585","98"
"2416227","4480"
"2418272","3126"
"2418609","5759"
"2419754","10897"
"2420622","1391"
"2424356","491"
"2428952","2024"
"2429855","654"
"2431985","1821"
"2433602","2475"
"2435379","499"
"2436961","189"
"2439027","6149"
"2440891","623"
"2441045","2483"
"2441856","3588"
"2442785","92"
"2443166","22117"
"2443542","21139"
"2444365","203"
"2445665","4886"
"2445722","276"
"2452536","139"
"2453341","2266"
"2453499","728"
"2456123","1038"
"2459712","3010"
"2464789","814"
"2466987","13938"
"2467712","1041"
"2468448","902"
"2470328","7983"
"2471656","4011"
"2471834","789"
"2473972","5387"
"2475746","872"
"2475784","4240"
"2476150","10206"
"2477315","2906"
"2479639","2514"
"2479772","1224"
"2482598","884"
"2483294","2344"
"2485247","562"
"2485445","2712"
"2486406","1112"
"2490810","3848"
"2498060","723"
"2498599","24321"
"2499295","529"
"2499401","3839"
"2501155","476"
"2503985","224"
"2505069","593"
"2505496","370"
"2505845","671"
"2506263","829"
"2506408","951"
"2512492","249"
"2516250","3289"
"2518304","286"
"2519420","130"
"2520050","6090"
"2520178","2290"
"2520560","1990"
"2521527","1723"
"2525432","4935"
"2525625","88"
"2525656","268"
"2526037","5646"
"2526522","79008"
"2527600","14750"
"2528864","920"
"2531116","555"
"2531366","2110"
"2532148","328"
"2532899","134"
"2533017","13878"
"2533049","5762"
"2533261","1999"
"2533872","589"
"2536401","457"
"2538418","1438"
"2540165","5393"
"2540441","757"
"2541230","2312"
"2545634","949"
"2546753","161"
"2547175","238"
"2547206","661"
"2548475","526"
"2550589","4385"
"2551771","842"
"2555255","488"
"2555815","258"
"2556181","1040"
"2556357","299"
"2556930","2010"
"2557028","1469"
"2558613","369"
"2559038","6144"
"2559337","2129"
"2560070","1547"
"2561031","1331"
"2561517","2406"
"2561564","1597"
"2561848","256"
"2563676","1515"
"2564334","243"
"2565396","4156"
"2565717","153"
"2567893","130"
"2568232","651"
"2573541","125"
"2573699","789"
"2577789","636"
"2578397","8621"
"2578645","8187"
"2579568","409"
"2579882","794"
"2580491","4526"
"2581488","15943"
"2584885","8688"
"2585306","599"
"2586426","1992"
"2587115","4700"
"2587212","202"
"2589820","4164"
"2589989","556"
"2591406","5970"
"2593178","678"
"2594960","21578"
"2595992","5759"
"2596005","97268"
"2597615","11971"
"2597789","7740"
"2601464","240"
"2602305","1216"
"2602656","372"
"2602732","2268"
"2602840","7089"
"2602989","2038"
"2608372","13116"
"2608442","199"
"2608743","1954"
"2609834","11910"
"2611633","228"
"2621504","450"
"2621703","1399"
"2621706","915"
"2625834","940"
"2626467","107"
"2626686","661"
"2627135","1577"
"2631918","5026"
"2633661","64581"
"2633768","362"
"2634523","350"
"2635421","337"
"2636322","322"
"2639053","1120"
"2639215","456"
"2639490","401"
"2639640","1510"
"2641262","302"
"2641285","19318"
"2641832","236"
"2641997","3864"
"2642043","21225"
"2645464","707"
"2645663","334"
"2646541","784"
"2648524","716"
"2648984","141313"
"2649089","2957"
"2649094","2089"
"2650632","66"
"2651653","218"
"2652138","14932"
"2654712","586"
"2655809","1246"
"2656007","739"
"2657082","815"
"2658163","232"
"2658922","124591"
"2660576","130"
"2660798","701"
"2661396","363"
"2662501","4035"
"2663379","406"
"2666923","281"
"2667107","149"
"2670346","255"
"2673476","4781"
"2673847","1170"
"2674701","3184"
"2674939","1032"
"2675105","1865"
"2676747","981"
"2677578","17599"
"2679900","229"
"2681201","154"
"2683626","1601"
"2684147","4724"
"2684701","174"
"2685413","11630"
"2685848","21261"
"2685977","539"
"2686877","1053"
"2690544","199491"
"2695153","4846"
"2695587","5130"
"2696482","1296"
"2697557","23507"
"2697772","2670"
"2698079","13876"
"2699099","216"
"2702188","716"
"2704221","397"
"2705854","7082"
"2706506","1110"
"2709568","7150"
"2710942","1966"
"2715143","2240"
"2715421","1019"
"2716331","3761"
"2727387","52336"
"2730853","924"
"2736505","917"
"2736510","3055"
"2737823","3054"
"2738120","431"
"2738885","444"
"2739306","3826"
"2739464","2717"
"2742381","217"
"2743107","3396"
"2743944","692"
"2745058","5961"
"2745748","52"
"2747793","7051"
"2748685","729"
"2751384","6527"
"2758542","5202"
"2760701","6488"
"2760959","882"
"2761433","840"
"2762911","1797"
"2764381","1268"
"2764653","8683"
"2767750","7294"
"2768692","334"
"2769992","30112"
"2771487","2389"
"2772014","57319"
"2775512","444"
"2776546","3027"
"2777021","28302"
"2777278","3892"
"2778840","156045"
"2778889","776"
"2779053","271"
"2779926","5762"
"2780247","532"
"2781485","1260"
"2781574","6326"
"2784409","389"
"2786628","4706"
"2787035","29392"
"2790815","21015"
"2790897","2502"
"2792084","1543"
"2792756","2877"
"2794016","106925"
"2794137","98136"
"2794970","228"
"2795280","469"
"2795630","1493"
"2798745","11666"
"2802148","336"
"2802298","1170"
"2803152","294"
"2804114","87"
"2809014","487"
"2811420","340"
"2812879","263"
"2813151","527"
"2813962","1076"
"2817172","186"
"2818156","1150"
"2820353","2613"
"2820699","1584"
"2821564","909"
"2821996","558"
"2824605","344"
"2828313","5210"
"2832938","192"
"2833786","502"
"2835416","1420"
"2835698","804"
"2835945","2220"
"2841399","11740"
"2842888","198"
"2843073","35513"
"2843154","6590"
"2844017","82"
"2844840","3983"
"2846401","5936"
"2846456","2529"
"2848857","16422"
"2851744","131"
"2851989","139"
"2852530","356"
"2852878","911"
